stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding,tts_stop_name
20001377,1377,,Papamoa Beach Road - Parton Road,"918A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.709423995,176.318981262,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001378,1378,,Bellevue Park,"73A Windsor Road, Bellevue, Tauranga",-37.68157939,176.128584357,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001379,1379,,Windermere Drive - Poike Road - Out,"11 Windermere Drive, Poike, Tauranga",-37.73632426,176.15023275,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001380,1380,,Cheyne Road - Merlot Drive,"1 Merlot Drive, Pyes Pa, Tauranga",-37.740667545,176.13950756,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001381,1381,,Papamoa Beach Road - Palm Springs Boulevard,"1050 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.713226298934,176.33044005373,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001382,1382,,Papamoa Beach Road,"942A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.710182189,176.320900581,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001383,1383,,Papamoa Beach Road - Opposite Motiti Reserve,"1170A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.716090934,176.339267889,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001384,1384,,Papamoa Beach Road - Golden Sands Drive,"1206 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.71781354,176.343612631,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001385,1385,,Papamoa Beach Road - Thompson Drive,"1276 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.72010696,176.349054439,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001387,1387,,Papamoa Beach Road - Short Place,"1244 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.719303692,176.347187525,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001388,1388,,Papamoa Beach Road - Karewa Parade,"1196 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.717242581,176.342173081,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001389,1389,,Papamoa Beach Road - Calypso Drive,"1142A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.71476642,176.335749179,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001390,1390,,Papamoa Beach Road - Opposite Motiti Road,"1110 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.713972775,176.332952779,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001391,1391,,Papamoa Beach Road - Opposite No. 988,"988 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.711423335,176.324927301,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001392,1392,,Papamoa Beach Road - Kirkpatrick Place,"970 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.711020212,176.323394883,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001393,1393,,Parton Road - Simpson Reserve,"5 Parton Road, Papamoa Beach, Papamoa",-37.709353549,176.316497578,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001395,1395,,Poike Road - Changepoint Church,"131 Poike Road, Hairini, Tauranga",-37.73755975264578,176.15309165326022,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001396,1396,,Poike Road - Sapphire Drive,"69 Poike Road, Hairini, Tauranga",-37.737373139,176.156777771,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001397,1397,,Cheyne Road - Waterside Dr,"281 Cheyne Road, Pyes Pa, Tauranga",-37.742300763755,176.13745996462,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001398,1398,,Poike Road - Corwen Avenue,"1 Corwen Avenue, Hairini, Tauranga",-37.738073432,176.153559579,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001399,1399,,Windermere Drive - Lagoon Place,"111 Windermere Drive, Poike, Tauranga",-37.731298992,176.149987809,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001400,1400,,Condor Drive - Bellbird Rise,"5 Condor Drive, Pyes Pa, Tauranga",-37.7438020486702,176.134330042482,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001401,1401,,Pyes Pa Road - Opposite Stableford Drive,"47 Pyes Pa Road, Pyes Pa, Tauranga",-37.738868699,176.121859168,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001402,1402,,Pyes Pa Road - Althorp Avenue,"78 Pyes Pa Road, Pyes Pa, Tauranga",-37.7417992210264,176.12216620023,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001403,1403,,Pyes Pa Road - Ahuru Place,"123B Pyes Pa Road, Pyes Pa, Tauranga",-37.745588168,176.122604693,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001404,1404,,Inverness Drive,"15 Inverness Drive, Pyes Pa, Tauranga",-37.747587717,176.123262441,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001406,1406,,Pyes Pa Road - Freeburn Road,"8 Horsley Grove, Pyes Pa, Tauranga",-37.749705238,176.121571954,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001407,1407,,Pyes Pa Road - Saville Place,"130 Pyes Pa Road, Pyes Pa, Tauranga",-37.746462534,176.122128689,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001408,1408,,Pyes Pa Road - Kopu Drive,"76 Pyes Pa Road, Pyes Pa, Tauranga",-37.741727044,176.12192023,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001409,1409,,Pyes Pa Road - Stableford Drive,"40 Pyes Pa Road, Pyes Pa, Tauranga",-37.738530744,176.121772238,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001411,1411,,Queen Road - Princess Road - South,"33 Queen Road, Bellevue, Tauranga",-37.678419394,176.127581275,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001412,1412,,Queen Road - Princess Road - North,"38 Queen Road, Bellevue, Tauranga",-37.678181,176.127466,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001413,1413,,Queen Road - Charles Street,"70 Queen Road, Bellevue, Tauranga",-37.675840812,176.128284163,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001414,1414,,Dive Crescent - Marsh Street,"80 Dive Crescent, Tauranga",-37.674911135,176.169329919,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001420,1420,,Papamoa Beach Road - Sandhurst Drive,"11 Otira Close, Papamoa Beach, Papamoa",-37.681859513,176.2504692,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001422,1422,,Windermere Drive - College Place,"1 College Place, Poike, Tauranga",-37.729128087,176.150982211,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001424,1424,,Windermere Drive - Toi Ohomai,"90 Windermere Drive, Poike, Tauranga",-37.732819562,176.150427716,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001425,1425,,Windermere Drive - Poike Road - In,"5B Windermere Drive, Poike, Tauranga",-37.736331886,176.150078679,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001426,1426,,Mt Maunganui - Salisbury Avenue,"10 Salisbury Avenue, Mount Maunganui",-37.640080182,176.183322798,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001427,1427,,Chapel Street,"60 Chapel Street, Tauranga",-37.674777961,176.16537683,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001428,1428,,St Andrews Drive - Glenrowan Rise,"288 St Andrews Drive, Bethlehem, Tauranga",-37.711116882,176.116000908,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001433,1433,,Taipari Street - Maungatapu Road,"309 Maungatapu Road, Maungatapu, Tauranga",-37.715460299,176.180381858,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001434,1434,,Castlewold Drive - Wakefield Drive,"67 Castlewold Drive, Bethlehem, Tauranga",-37.707471585,176.117770875,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001435,1435,,Tilby Drive - Waratah Street,"67 Tilby Drive, Matua, Tauranga",-37.66308553,176.124640223,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001436,1436,,Tilby Drive - Clivedene Street,"31 Tilby Drive, Matua, Tauranga",-37.664709048,176.126383916,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001437,1437,,Castlewold Drive- Siemonek Rise,"117 Castlewold Drive, Bethlehem, Tauranga",-37.705860198,176.118972291,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001438,1438,,Tom Muir Drive - Grantham Close,"49 Tom Muir Drive, Gate Pa, Tauranga",-37.712693646,176.133921021,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001439,1439,,Tom Muir Drive - Sunvale Place,"74 Tom Muir Drive, Gate Pa, Tauranga",-37.715253038,176.134835594,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001440,1440,,Tom Muir Drive,"50 Tom Muir Drive, Gate Pa, Tauranga",-37.713065072,176.135556166,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001441,1441,,Castlewold Drive,"189 Castlewold Drive, Bethlehem, Tauranga",-37.702113038,176.121756592,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001442,1442,,Castlewold Drive - Shrewsbury Close,"251 Castlewold Drive, Bethlehem, Tauranga",-37.7002166,176.123697458,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001443,1443,,Turret Road,"83 Turret Road, Tauranga South, Tauranga",-37.71449275,176.165209672,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001444,1444,,Sterling Gate Drive - Amberley Crescent,"46 Sterling Gate Drive, Bethlehem, Tauranga",-37.701558035,176.125152506,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001445,1445,,Tuthill Street - Dunrobbin Place,"9 Tuthill Street, Gate Pa, Tauranga",-37.719611188,176.133172713,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001446,1446,,Tuthill Street - Opposite Dunrobbin Place,"12 Tuthill Street, Gate Pa, Tauranga",-37.719601119,176.132779317,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001448,1448,,Vale Street,"24 Vale Street, Otumoetai, Tauranga",-37.669911518,176.154518785,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001452,1452,,Valley Road - Tui Street,"178 Valley Road, Mount Maunganui",-37.657242477244,176.2076848652,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001453,1453,,Dee Street,"134 Valley Road, Mount Maunganui",-37.654699111,176.203806927,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001454,1454,,Sterling Gate Drive - Portchester Close,"22 Sterling Gate Drive, Bethlehem, Tauranga",-37.703078872,176.12494324,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001455,1455,,Victory Street - Opposite Archilles Crescent,"43 Victory Street, Welcome Bay, Tauranga",-37.728860915818,176.18485294889,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001456,1456,,Waihi Road - Judea Heights,"153 Waihi Road, Judea, Tauranga",-37.695412212923614,176.14302711698878,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001457,1457,,Waihi Road - Churchill Road,"101 Waihi Road, Judea, Tauranga",-37.69624684,176.146673412,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001458,1458,,Waihi Road - Robins Road,"75 Waihi Road, Judea, Tauranga",-37.696981899,176.148213016,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001459,1459,,Waihi Road - Paine Street,"164 Waihi Road, Judea, Tauranga",-37.695271411,176.141803563,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001460,1460,,Waitaha Reserve,"13 Waitaha Road, Welcome Bay, Tauranga",-37.725846706,176.190435005,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001462,1462,,Waitaha Road - D'Urville Way,"159 Waitaha Road, Welcome Bay, Tauranga",-37.732833268,176.19096039,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001463,1463,,Bellevue Road - Sutherland Road,"17 Bellevue Road, Brookfield, Tauranga",-37.693408145,176.138766441,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001464,1464,,Bellevue Road - Opposite Sutherland Road,"22 Bellevue Road, Brookfield, Tauranga",-37.692912611,176.138359471,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001465,1465,,Brookfield - Millers Road (Stand C),"11 Millers Road, Brookfield, Tauranga",-37.690272558,176.133745741,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001466,1466,,Millers Road - Solomon Street,"23/100 Millers Road, Brookfield, Tauranga",-37.691196525,176.126514732,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001467,1467,,Waratah Street - Shaw Place,"18 Waratah Street, Matua, Tauranga",-37.662461674,176.133892503,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001468,1468,,Millers Road - Outside 91,"91 Millers Road, Brookfield, Tauranga",-37.691125,176.12714,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001469,1469,,Cameron Road - Greenpark School,"1468 Cameron Road, Greerton, Tauranga",-37.7324978299656,176.125914634795,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001470,1470,,Warrington Street - Matua Road,"36 Warrington Street, Matua, Tauranga",-37.666411233,176.124166959,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001471,1471,,Warrington Street,"4 Warrington Street, Matua, Tauranga",-37.665674594,176.126719804,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001472,1472,,Pyes Pa Road - Havenbrook Way,"12 Pyes Pa Road, Pyes Pa, Tauranga",-37.736241872,176.122728878,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001473,1473,,Watling Street - Twenty-third Avenue - South,"18 Watling Street, Gate Pa, Tauranga",-37.712654541,176.139781383,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001474,1474,,Watling Street - Gate Pa Domain,"64 Watling Street, Gate Pa, Tauranga",-37.714699622,176.137120832,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001475,1475,,Watling Street - Opposite Gate Pa Domain,"89 Watling Street, Gate Pa, Tauranga",-37.714757639,176.136851782,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001476,1476,,Watling Street - Twentythird Avenue,"25 Watling Street, Gate Pa, Tauranga",-37.712528878,176.139744954,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001477,1477,,Weka Street,"5 Weka Street, Matua, Tauranga",-37.66756314,176.118386597,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001478,1478,,Welcome Bay Road - Dairy,"167 Welcome Bay Road, Welcome Bay, Tauranga",-37.724835155,176.182192191,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001479,1479,,Welcome Bay Shopping Centre,"279 Welcome Bay Road, Welcome Bay, Tauranga",-37.725102535,176.192971532,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001481,1481,,Welcome Bay Road - Arawata Avenue,"365 Welcome Bay Road, Welcome Bay, Tauranga",-37.727521196,176.198985066,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001483,1483,,Welcome Bay Hall,"244 Welcome Bay Road, Welcome Bay, Tauranga",-37.725235754,176.191395629,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001484,1484,,Welcome Bay Road - Meadowviews Drive,"133 Welcome Bay Road, Welcome Bay, Tauranga",-37.725385657,176.18005168,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001487,1487,,Welcome Bay Road - Vet Clinic,"68 Welcome Bay Road, Welcome Bay, Tauranga",-37.726847896,176.175693652,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001488,1488,,Welcome Bay Road - Awanui Place,"47 Welcome Bay Road, Welcome Bay, Tauranga",-37.726887294259214,176.17515583000647,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001489,1489,,Welcome Bay Road - Stand C,"23 Stonewall Way, Hairini, Tauranga",-37.72759058491859,176.1707562721807,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001490,1490,,Welcome Bay Road - Opposite Meadowviews Drive,"111 Welcome Bay Road, Welcome Bay, Tauranga",-37.7256371114318,176.179000664404,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001492,1492,,Ngatai Road - Opposite Western Road,"324 Ngatai Road, Bellevue, Tauranga",-37.667647459,176.135443816,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001493,1493,,Goods Road - Rutherford Street,"11 Goods Road, Otumoetai, Tauranga",-37.674585254,176.155344455,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001494,1494,,Goods Road - Opposite Rutherford Street,"16A Goods Road, Otumoetai, Tauranga",-37.674862153,176.155404765,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001495,1495,,Milton Road - Goods Road - East,"3 Milton Road, Otumoetai, Tauranga",-37.676053698,176.154570576,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001496,1496,,Milton Road - Goods Road - West,"2 Milton Road, Otumoetai, Tauranga",-37.676156631,176.154536771,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001497,1497,,Milton Road - Karaka Road,"57 Milton Road, Otumoetai, Tauranga",-37.675941893,176.150607261,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001498,1498,,Milton Road - Opposite Karaka Road,"54 Milton Road, Otumoetai, Tauranga",-37.675959618,176.150975766,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001499,1499,,Milton Road - Grange Road - East,"95 Milton Road, Otumoetai, Tauranga",-37.67622658,176.147590503,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001500,1500,,Milton Road - Grange Road - West,"92 Milton Road, Otumoetai, Tauranga",-37.676391664,176.148017284,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001501,1501,,Grenada Street - Fahey Ave,"98 Grenada Street, Mount Maunganui",-37.679369304,176.235364263,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001502,1502,,Otumoetai College,"100 Windsor Road, Bellevue, Tauranga",-37.680168081,176.128456669,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001503,1503,,Greenpark School,"1468 Cameron Road, Greerton, Tauranga",-37.732415308,176.126255751,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001504,1504,,Maunganui Road - Opposite Library,"389 Maunganui Road, Mount Maunganui",-37.645528988,176.190115065,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001505,1505,,Lakes Boulevard - Caldera Crescent,"Lakes Boulevard, Pyes Pa, Tauranga",-37.739448737,176.109222453,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001506,1506,,Maunganui Road - Tay Street,"462 Maunganui Road, Mount Maunganui",-37.650629311257624,176.19335428161475,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001507,1507,,Maunganui Road - Blake Park,"1A Tay Street, Mount Maunganui",-37.65070229355068,176.19326635525152,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001508,1508,,Ranui Street - Strathmore Street,"5 Ranui Street, Matua, Tauranga",-37.664372783,176.13489941,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001509,1509,,Ranui Street - Pah Street,"29 Ranui Street, Matua, Tauranga",-37.662934361,176.135057826,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001511,1511,,Dive Crescent - Opposite Marsh Street,"80 Dive Crescent, Tauranga",-37.674847474,176.169043146,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001512,1512,,Gravatt Road - Papamoa Plaza,"7 Gravatt Road, Papamoa Beach, Papamoa",-37.700730587,176.283507146,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001513,1513,,Ohauiti Road - Kaimai Place,"118 Ohauiti Road, Hairini, Tauranga",-37.732375073,176.1647026,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001514,1514,,Pyes Pa Road - Cheyne Road,"29 Pyes Pa Road, Pyes Pa, Tauranga",-37.737333556,176.122478576,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001515,1515,,Parton Road - Dickson Road,"10 Pompallier Lane, Papamoa Beach, Papamoa",-37.709835022,176.315877428,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001516,1516,,Cameron Road - Maitland Street,"1416A Cameron Road, Greerton, Tauranga",-37.729467715,176.129441196,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001519,1519,,The Mall - Pacific Avenue,"1 Pacific Avenue, Mount Maunganui",-37.63688548,176.1798298,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001520,1520,,Fifteenth Avenue - Devonport Road - West,"164C Fifteenth Avenue, Tauranga South, Tauranga",-37.70550455,176.1566022,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001521,1521,,Oceanbeach Road - McDowell Street,"46A Oceanbeach Road, Mount Maunganui",-37.6576067786364,176.211343342783,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001522,1522,,Oceanbeach Road -  Opposite McDowell Street,"53 Oceanbeach Road, Mount Maunganui",-37.6577657053014,176.211598949934,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001523,1523,,Oceanbeach Road - Tweed Street,"8A Oceanbeach Road, Mount Maunganui",-37.6547568859447,176.207876005328,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001524,1524,,Oceanbeach Road - Moa Street,"3 Oceanbeach Road, Mount Maunganui",-37.65502,176.20844,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001525,1525,,Tweed Street -  Opposite Hart Street,"13 Tweed Street, Mount Maunganui",-37.65331,176.2041,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001526,1526,,Tweed Street - Hart Street,"13 Tweed Street, Mount Maunganui",-37.6532324547392,176.204039415616,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001527,1527,,Chapel Street - Bay Central Shopping Centre,"75 Chapel Street, Tauranga",-37.67287354,176.1631408,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001528,1528,,Papamoa Beach Road - Fronting No.1008,"1008A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.712069,176.32648,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001529,1529,,Papamoa Beach Road - Oceania Sands Way,"213A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.6833576681848,176.253535293972,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001530,1530,,Papamoa Beach Road - Fronting No.216,"216A Papamoa Beach Road, Papamoa Beach, Papamoa",-37.68355919968621,176.2537030017033,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001531,1531,,Coopers Road - Peri Street,"26 Coopers Road, Gate Pa, Tauranga",-37.718357928,176.132130987,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001533,1533,,Brookfield Medical Centre,"68 Bureta Road, Otumoetai, Tauranga",-37.6709,176.1526,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001534,1534,,Bureta Road - Brookfield Medical Centre,"69 Bureta Road, Otumoetai, Tauranga",-37.6708,176.1524,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001535,1535,,Pillans Road,"1/92 Pillans Road, Otumoetai, Tauranga",-37.6734,176.1542,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001536,1536,,Pillans Road - Pine Avenue,"115 Pillans Road, Otumoetai, Tauranga",-37.6734,176.1538,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001540,1540,,Gloucester Road - Hillier Centre,"17 Gloucester Road, Mount Maunganui",-37.6770565,176.2261447,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001541,1541,,Gloucester Road - Monowai Street,"48 Gloucester Road, Mount Maunganui",-37.67941885,176.2273864,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001545,1545,,Doncaster Dr - Opposite Summerland Cr,"50 Doncaster Drive, Papamoa Beach, Papamoa",-37.70748,176.29188,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001546,1546,,Doncaster Drive - Summerland Crescent,"50 Doncaster Drive, Papamoa Beach, Papamoa",-37.70743,176.29192,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001547,1547,,Doncaster Drive - Carrington Drive,"95 Doncaster Drive, Papamoa Beach, Papamoa",-37.70885,176.29564,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001548,1548,,Doncaster Drive Reserve,"94 Doncaster Drive, Papamoa Beach, Papamoa",-37.70891,176.2956,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001549,1549,,Doncaster Drive - Opposite Papamoa College,"178 Doncaster Drive, Papamoa Beach, Papamoa",-37.71255,176.30021,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001550,1550,,Doncaster Drive - Papamoa College,"176 Doncaster Drive, Papamoa Beach, Papamoa",-37.712577288988,176.30039118316,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001551,1551,,Golden Sands Drive,"1200 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.71817021782108,176.34238930738024,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001552,1552,,Wairakei Avenue - Sarah Place,"1 Toetoe Street, Papamoa Beach, Papamoa",-37.719317231141,176.34366960805,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001553,1553,,Wairakei Avenue - Euphorbia Street,"129 Wairakei Avenue, Papamoa Beach, Papamoa",-37.72069157212,176.34433145013,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001554,1554,,Wairakei Avenue - Torbin Place,"147 Wairakei Avenue, Papamoa Beach, Papamoa",-37.721626480321,176.34604227026,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001555,1555,,Wairakei Avenue - Emerald Shores Reserve,"177 Wairakei Avenue, Papamoa Beach, Papamoa",-37.723,176.349,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001556,1556,,Emerald Shores Drive - Opposite Nautilus Drive,"11 Emerald Shores Drive, Papamoa Beach, Papamoa",-37.7224190860935,176.350867512223,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001557,1557,,Doncaster Drive - Lewknor Drive,"137 Doncaster Drive, Papamoa Beach, Papamoa",-37.71022685,176.2999085,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001558,1558,,Parton Road - Gordon Spratt Reserve,"R/230 Parton Road, Papamoa Beach, Papamoa",-37.7129774,176.3098261,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001559,1559,,Parton Road - Papamoa Primary School,"80 Parton Road, Papamoa Beach, Papamoa",-37.7107973,176.3137978,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001560,1560,,Papamoa Beach Road - Emerald Shores Drive,"1286 Papamoa Beach Road, Papamoa Beach, Papamoa",-37.72077587,176.3503602,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001561,1561,,Gloucester Road - Lambeth Terrace,"44 Gloucester Road, Mount Maunganui",-37.67915169,176.2270776,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001562,1562,,Gloucester Road - Eversham Road,"22 Gloucester Road, Mount Maunganui",-37.67731169,176.2260909,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001567,1567,,Grenada Street - Reilly Avenue Reserve,"196 Grenada Street, Mount Maunganui",-37.6813955,176.239183,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001568,1568,,Doncaster Drive - Fronting 140,"140 Doncaster Drive, Papamoa Beach, Papamoa",-37.71034805,176.2996949,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001569,1569,,Parton Road - Enterprise Drive,"19/60 Parton Road, Papamoa Beach, Papamoa",-37.71052668,176.314618,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001570,1570,,Aquinas College,"185 Pyes Pa Road, Pyes Pa, Tauranga",-37.751889,176.121228,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001571,1571,,Condor Drive - The Boulevard,"73 Condor Drive, Pyes Pa, Tauranga",-37.7468128279497,176.131538995757,BOP00_1A,,0,,Pacific/Auckland,,,0,
20001572,1572,,Inverness Drive - Veda Place,"56 Inverness Drive, Pyes Pa, Tauranga",-37.748059639667,176.12601775614,BOP00_1A,,0,,Pacific/Auckland,,,0,
